source,edge_id,osm_way_id,direction,node_count,first_node_id,last_node_id,highway,access_status,access_reason,structure_status,oneway,oneway_bicycle,junction,bicycle,access,vehicle,surface,smoothness,tracktype,bridge,tunnel,covered,layer,selected_for_profile,decision,reason
live,osm-way-363027458-reverse,363027458,reverse,2,3672386963,3672386970,track,admissible,bicycle=yes,bridge,,,,yes,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-363027463-forward,363027463,forward,2,2599502232,3672383993,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-363027463-reverse,363027463,reverse,2,3672383993,2599502232,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-363027464-forward,363027464,forward,2,3672383998,3672383997,path,review,highway=path carries no bicycle permission,bridge,,,,,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-363027464-reverse,363027464,reverse,2,3672383997,3672383998,path,review,highway=path carries no bicycle permission,bridge,,,,,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-371921475-forward,371921475,forward,6,4596606353,380791,primary,admissible,highway=primary cyclable by default,tunnel,no,,,,,,asphalt,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-371921475-reverse,371921475,reverse,6,380791,4596606353,primary,admissible,highway=primary cyclable by default,tunnel,no,,,,,,asphalt,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-404715675-forward,404715675,forward,2,1976445610,1976445406,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-404715675-reverse,404715675,reverse,2,1976445406,1976445610,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-405749047-forward,405749047,forward,3,13260401770,1951549345,cycleway,admissible,bicycle=designated,tunnel,,,,designated,,,dirt,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-405749047-reverse,405749047,reverse,3,1951549345,13260401770,cycleway,admissible,bicycle=designated,tunnel,,,,designated,,,dirt,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-430445279-forward,430445279,forward,3,4297188317,4297188314,cycleway,admissible,bicycle=yes,bridge,,,,yes,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-430445279-reverse,430445279,reverse,3,4297188314,4297188317,cycleway,admissible,bicycle=yes,bridge,,,,yes,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-430445287-forward,430445287,forward,2,4297188312,4297188313,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-430445287-reverse,430445287,reverse,2,4297188313,4297188312,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-435314766-forward,435314766,forward,2,4332443715,4332443717,track,review,highway=track carries no bicycle permission,bridge,,,,,,,,,grade3,yes,,,2,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-435314766-reverse,435314766,reverse,2,4332443717,4332443715,track,review,highway=track carries no bicycle permission,bridge,,,,,,,,,grade3,yes,,,2,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-435314767-forward,435314767,forward,2,4332443704,4332443705,track,review,highway=track carries no bicycle permission,bridge,,,,,,,,,grade3,yes,,,2,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-435314767-reverse,435314767,reverse,2,4332443705,4332443704,track,review,highway=track carries no bicycle permission,bridge,,,,,,,,,grade3,yes,,,2,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-439702664-forward,439702664,forward,2,4373927030,4373927032,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-439702664-reverse,439702664,reverse,2,4373927032,4373927030,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-439703035-forward,439703035,forward,2,4373941545,4373941546,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-439703035-reverse,439703035,reverse,2,4373941546,4373941545,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517102011-forward,517102011,forward,2,5046918681,2582023391,unclassified,admissible,highway=unclassified cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517102011-reverse,517102011,reverse,2,2582023391,5046918681,unclassified,admissible,highway=unclassified cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517102031-forward,517102031,forward,2,1502872897,5046918684,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517102031-reverse,517102031,reverse,2,5046918684,1502872897,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517102032-forward,517102032,forward,2,5046918685,2850260444,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517102032-reverse,517102032,reverse,2,2850260444,5046918685,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517105326-forward,517105326,forward,2,466207888,466207890,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517105326-reverse,517105326,reverse,2,466207890,466207888,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517321892-forward,517321892,forward,3,1978070325,5048439233,track,prohibited,access=no without bicycle override,bridge,,,,,no,,,,grade1,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-517321892-reverse,517321892,reverse,3,5048439233,1978070325,track,prohibited,access=no without bicycle override,bridge,,,,,no,,,,grade1,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-521292039-forward,521292039,forward,3,5079287099,5079287098,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-521292039-reverse,521292039,reverse,3,5079287098,5079287099,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-532727904-forward,532727904,forward,2,5169132704,5169132705,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-532727904-reverse,532727904,reverse,2,5169132705,5169132704,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-532727921-forward,532727921,forward,2,5169132773,5169132772,secondary,admissible,highway=secondary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-532727921-reverse,532727921,reverse,2,5169132772,5169132773,secondary,admissible,highway=secondary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-584390797-forward,584390797,forward,2,5586189402,1140874645,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-584390797-reverse,584390797,reverse,2,1140874645,5586189402,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-589294671-forward,589294671,forward,2,5627231600,5627231609,path,prohibited,access=no without bicycle override,tunnel,,,,,no,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-589294671-reverse,589294671,reverse,2,5627231609,5627231600,path,prohibited,access=no without bicycle override,tunnel,,,,,no,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-589297196-forward,589297196,forward,2,1461884069,1459313519,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-589297196-reverse,589297196,reverse,2,1459313519,1461884069,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-614376733-forward,614376733,forward,2,5811673763,5811673764,path,review,highway=path carries no bicycle permission,bridge,,,,,,,concrete,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-614376733-reverse,614376733,reverse,2,5811673764,5811673763,path,review,highway=path carries no bicycle permission,bridge,,,,,,,concrete,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-625786162-forward,625786162,forward,2,5908283744,4332443744,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-625786162-reverse,625786162,reverse,2,4332443744,5908283744,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-625786695-forward,625786695,forward,2,5908291294,5908291295,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-625786695-reverse,625786695,reverse,2,5908291295,5908291294,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626013866-forward,626013866,forward,2,5910246924,5910246923,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626013866-reverse,626013866,reverse,2,5910246923,5910246924,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626234020-forward,626234020,forward,2,5912096230,5912096229,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626234020-reverse,626234020,reverse,2,5912096229,5912096230,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626240275-forward,626240275,forward,2,5912208727,429551120,track,admissible,bicycle=yes,bridge,,,,yes,,,,,grade2,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626240275-reverse,626240275,reverse,2,429551120,5912208727,track,admissible,bicycle=yes,bridge,,,,yes,,,,,grade2,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626264972-forward,626264972,forward,3,5912461983,5209669421,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626264972-reverse,626264972,reverse,3,5209669421,5912461983,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626264976-forward,626264976,forward,2,4308358864,2407541456,path,admissible,bicycle=yes,bridge,,,,yes,,,metal,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-626264976-reverse,626264976,reverse,2,2407541456,4308358864,path,admissible,bicycle=yes,bridge,,,,yes,,,metal,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675294657-forward,675294657,forward,5,6324147161,6324147166,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,metal,,,,building_passage,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675294657-reverse,675294657,reverse,5,6324147166,6324147161,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,metal,,,,building_passage,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675294661-forward,675294661,forward,5,1823186880,6324147175,steps,review,highway=steps carries no bicycle permission,stacked,,,,,,,,,,,,,2,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675294661-reverse,675294661,reverse,5,6324147175,1823186880,steps,review,highway=steps carries no bicycle permission,stacked,,,,,,,,,,,,,2,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675294663-forward,675294663,forward,8,6324147175,6324147161,steps,review,highway=steps carries no bicycle permission,tunnel,,,,,,,,,,,passage,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675294663-reverse,675294663,reverse,8,6324147161,6324147175,steps,review,highway=steps carries no bicycle permission,tunnel,,,,,,,,,,,passage,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675977111-forward,675977111,forward,10,4311862741,6330575787,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-675977111-reverse,675977111,reverse,10,6330575787,4311862741,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-678177347-forward,678177347,forward,2,1232095082,6349935138,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-678177347-reverse,678177347,reverse,2,6349935138,1232095082,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-678385416-forward,678385416,forward,2,6352083781,6352083780,path,review,highway=path carries no bicycle permission,bridge,,,,,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-678385416-reverse,678385416,reverse,2,6352083780,6352083781,path,review,highway=path carries no bicycle permission,bridge,,,,,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-698722677-forward,698722677,forward,2,6561273598,6561273597,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-698722677-reverse,698722677,reverse,2,6561273597,6561273598,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-701963591-forward,701963591,forward,2,6592171016,6592171015,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-701963591-reverse,701963591,reverse,2,6592171015,6592171016,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-702163288-forward,702163288,forward,2,6593904880,6593904879,unclassified,admissible,highway=unclassified cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-702163288-reverse,702163288,reverse,2,6593904879,6593904880,unclassified,admissible,highway=unclassified cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-702163318-forward,702163318,forward,3,6593927243,1140874377,track,review,highway=track carries no bicycle permission,bridge,,,,,,,,,grade3,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-702163318-reverse,702163318,reverse,3,1140874377,6593927243,track,review,highway=track carries no bicycle permission,bridge,,,,,,,,,grade3,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-709258431-forward,709258431,forward,2,6665957284,6665957286,via_ferrata,review,highway=via_ferrata carries no bicycle permission,bridge,yes,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-709258433-forward,709258433,forward,2,6665957287,6665957288,via_ferrata,review,highway=via_ferrata carries no bicycle permission,bridge,yes,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-718777884-forward,718777884,forward,3,6749020158,6749020160,service,prohibited,access=private without bicycle override,tunnel,yes,,,,private,,asphalt,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-718777885-forward,718777885,forward,3,6749020163,6749020161,service,prohibited,access=private without bicycle override,tunnel,yes,,,,private,,asphalt,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-718780328-forward,718780328,forward,7,6749020160,6749020163,service,prohibited,access=private without bicycle override,tunnel,yes,,,,private,,,,,,,yes,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009539-forward,735009539,forward,2,6883777405,1232095114,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009539-reverse,735009539,reverse,2,1232095114,6883777405,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009541-forward,735009541,forward,2,5078634350,5078603289,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,asphalt,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009541-reverse,735009541,reverse,2,5078603289,5078634350,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,asphalt,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009543-forward,735009543,forward,2,6883777415,898868628,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009543-reverse,735009543,reverse,2,898868628,6883777415,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009545-forward,735009545,forward,3,5078633884,1232095140,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-735009545-reverse,735009545,reverse,3,1232095140,5078633884,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443941-forward,759443941,forward,9,7093859570,7093859578,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,destination,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443941-reverse,759443941,reverse,9,7093859578,7093859570,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,destination,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443942-forward,759443942,forward,2,7093859578,7093921086,path,prohibited,bicycle=no,tunnel,,,,no,no,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443942-reverse,759443942,reverse,2,7093921086,7093859578,path,prohibited,bicycle=no,tunnel,,,,no,no,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443943-forward,759443943,forward,4,7093859570,7093859578,service,prohibited,bicycle=no,tunnel,,,,no,no,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443943-reverse,759443943,reverse,4,7093859578,7093859570,service,prohibited,bicycle=no,tunnel,,,,no,no,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443944-forward,759443944,forward,2,7093921086,3754674747,service,prohibited,bicycle=no,tunnel,,,,no,destination,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-759443944-reverse,759443944,reverse,2,3754674747,7093921086,service,prohibited,bicycle=no,tunnel,,,,no,destination,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-769697485-forward,769697485,forward,2,7184742613,7184742614,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-769697485-reverse,769697485,reverse,2,7184742614,7184742613,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-769697487-forward,769697487,forward,16,7184742636,12686733117,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-769697487-reverse,769697487,reverse,16,12686733117,7184742636,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-769697493-forward,769697493,forward,2,7184743697,7184743698,steps,review,highway=steps carries no bicycle permission,tunnel,,,,,,,metal,,,,building_passage,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-769697493-reverse,769697493,reverse,2,7184743698,7184743697,steps,review,highway=steps carries no bicycle permission,tunnel,,,,,,,metal,,,,building_passage,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-770769434-forward,770769434,forward,2,7194402365,7194402366,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-770769434-reverse,770769434,reverse,2,7194402366,7194402365,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-773774360-forward,773774360,forward,2,7222561193,7200720904,service,admissible,highway=service cyclable by default,tunnel,,,,,,,concrete,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-773774360-reverse,773774360,reverse,2,7200720904,7222561193,service,admissible,highway=service cyclable by default,tunnel,,,,,,,concrete,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-775153047-forward,775153047,forward,2,7231855530,7231855529,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-775153047-reverse,775153047,reverse,2,7231855529,7231855530,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-785811555-forward,785811555,forward,2,7345739832,7345739833,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,unpaved,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-785811555-reverse,785811555,reverse,2,7345739833,7345739832,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,unpaved,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-830434903-forward,830434903,forward,3,7752753578,2643495059,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-830434903-reverse,830434903,reverse,3,2643495059,7752753578,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-833324804-forward,833324804,forward,5,251684113,7779237420,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-833324804-reverse,833324804,reverse,5,7779237420,251684113,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
